reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
gp:AOqpTOEuAbnIJak-Wv8e4u3RYhKNm2SoQDZa5Ft7jhTShBDRl2UAxTA1tAdGwxJKEB-Wdem9RYIQnICBTqIijQ,Aaron Harrington,https://lh3.googleusercontent.com/a-/AOh14Gjo-oi4J_tV62tHtX21FsmSGkn1z7uVtdCxbGr6,Extremely rude and late drivers.,1,0,7.98,05,,
gp:AOqpTOHzkwa7i2b4rCG3U0-b8a-XYJFgd7_DjdKByb6gsaeIf2yLwIeWf125q6G-UMBKWQKN_IuMERsrxi_JZA,Nailah Oliver,https://lh3.googleusercontent.com/a-/AOh14Giy5rtCDE_tYRJLnAbXuH9-rkJRnIiiGWVDa_fUhQ,Tell your delivery drivers to check the delivery instructions. They always send to the wrong house.,1,0,7.83,05,,
gp:AOqpTOHcT1O49J5qRUkd05yxqgohREsDAjHoG2K7G5kNDvsdbGYVyRaxkR8yAST6tuyaiOC-_RRt0_cIH9uFJQ,Renee_place Products,https://lh3.googleusercontent.com/a-/AOh14Gh4bWBuzLApGnrproAE1aeA_367rOUmULMk0uPk-Q,Already cancelled first order now placing second,1,0,7.99,08,We'll look into this issue for you. Please send us a note at +18775851085 so that we can follow up.,09
gp:AOqpTOFWOTgBcXwxkQmw7Yrqxu40llko4uMIKt_gaL8KzZXv9c0f8Wq1Pi9ZkLUGzDxXNxsfKY5fDRBxAC3v-Q,Luke Hodgerson,https://lh3.googleusercontent.com/a-/AOh14GgMMRlvxbgBM3tZfraiiBKrj4z4MkkNcvrIE818rw,"Poor restaurant selection compared to competitors. Half of the orders are wildly late, and my most recent order never even arrived.",1,0,7.96 -- (hotfix/7.96),01,,
gp:AOqpTOEKD5SiWfKxtehkMhWL9cW7J_4O43xkI8jyKRhrYjKmZLoDuxO8lCzxbZkn6Phz0Soku4rbDnSDm7KFrg,Sean C,https://lh3.googleusercontent.com/-Q9pcWEF2dyU/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnA9W1_kK8STnK0GCQUU-f5HSMXbA/photo.jpg,"Drivers show up when they feel like it, or dont. Hope you're not actually hungry then non delivered orders that have to be cancelled",1,0,7.96 -- (hotfix/7.96),02,,
gp:AOqpTOEjxAdolfcPfRrDPckpkcA-nRJz7IYpPtv502GYJrhBPNHUZGhLJGnM0XRffWl94-maM553gQMo2YTslg,Christen Lauren,https://lh3.googleusercontent.com/a-/AOh14GjxfOKxKuLBgAlWxOLls91-sNLIXi4TCLRAl-_C4Q,Constantly messing up my orders and can't count the amount of times my food was never delivered,1,0,7.93,04,,
gp:AOqpTOFRuKoJj8xrJTpn_OK7rzebG2O9m_yLZk3OuFfrfKeVkjCO719dv-VMIPY6WRYF85OlEgix6bipY3ZZjg,Randi Johnson,https://lh3.googleusercontent.com/-z_gBK7YtPj8/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucm_UkoOSwF1wain3UZan7l-G3PmIw/photo.jpg,"Over $50 for 2 quesadillas and some queso dip, 80 minute wait time. I'm literally never going to use this app and I'll never refer my friends to do so. I'll advise people to avoid this weak asf app at all costs.",1,0,,05,,
gp:AOqpTOGqNKlfE6YiPW1U0ZCzJh5t3yTZ1w09ADwFhV_qN5cjSCcwrFgqhevRC3yccc3hHwl1N2PikjaLualUKQ,JORGE JARAMILLO,https://lh3.googleusercontent.com/a-/AOh14GgSWqKvK774WnyDRCSJxW986W6QYNifmZ7Cacf5Fw,"The worst food delivery app. Incompetent drivers, useless customer service, and expensive compared to others.",1,0,7.96 -- (hotfix/7.96),01,We're always looking to improve your experience. Any specific incident we can look into for you? Let us know by reaching out to +18775851085.,01
gp:AOqpTOGuZtVbF_a1yCtw8IpCtleZE2uMzqZQktaRCMra2C6RTcyc4WsHn62TZQhHUBf5cYZgDKY-w2u_F21BYQ,Dallas Cooper,https://lh3.googleusercontent.com/-4-SR075VLvc/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckFUGNGfygl8Ff7c_PaXsUILkHF7g/photo.jpg,first order i try making with app gets cancelled and i hungry af mane,1,0,7.99,06,,
gp:AOqpTOEK5SWaMM_jdF71hwj01cs9_i2SYbhMW9bsW8c4Mb8p416FkKE7HvuoMsNcQhY_dwMnz-qLb6PsmD7yeg,Aaron Mercer,https://lh3.googleusercontent.com/-9k72cIjDsYQ/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckZPgGH05GnbKkkwxWYF4UCdxCipQ/photo.jpg,Doesn't update.,1,0,7.99,08,We'll look into this issue for you. Please send us a note at +18775851085 so that we can follow up.,08
gp:AOqpTOHqmxlF5fYGflE4ypv75Kp_QnfxPGWVuUkCBorHO83pHQoiAt3d-BX2mYFDbUIrPsmeCLQbDEeXzQlazg,clutchgaming 101,https://lh3.googleusercontent.com/a-/AOh14GjV2lOz-OE0-XZ-MkZVX164fY6cNoMzcdWb_FPerg,Not happy 3 hours later here my food,1,0,7.98,05,,
gp:AOqpTOHc5AcHzdEPACtoVX2MiP_zsUE_8Kq6nj8JytbCbEOgSoHLbGM8uhL3vMD858ZeU6W0MccDG6i2xItYyw,Paul Nitemaher,https://lh3.googleusercontent.com/-fvZSdTerVmk/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucm_VQkaxHC0_7zF41KtG4RU-ygrKQ/photo.jpg,Drivers to homesick to deliver my area,1,0,7.99,10,,
gp:AOqpTOEdYCRa1Qkyd-PLBXx903MuDm_4iAdBzOFH9uHLkKi4PEz3hNEB119sdQsGRrF3e6JPm2dIShE1V0nijA,Link Bolado,https://lh3.googleusercontent.com/a-/AOh14Gid9E4p-p9-xHZY1K0ZrOUtJQpzdDP0XRjIil3x,"DO NOT DOWNLOAD. I ordered from subway but my address was wrong because of an error on the gps. What app of respect does allow you to cancel the order or to change the address. Had to call the restaurant, then them told me to call the app. Ruined my whole day, don't download, because it's buggy and not well developed. Worst experience ever.",1,0,,08,Please accept our sincere apologies. Can you please update the order details here or contact us at +18775851085 so that we can have a look into this right away?,09
gp:AOqpTOEYPvZQlXjS1BdXUIDkDr5xVUzf3SjzZoWUebDLBG-dKUdiXbyO13oSEYoGZs0WgO5dh2K0bNoY6VnTzA,Jonteau Caldwell,https://lh3.googleusercontent.com/a-/AOh14GgvIQxtwcM_Qp4pijiE3oStpgHgYzOHZWvS8tMwdQ,I ordered two times first time food was bad and dry second time I didn't even get my order .....I WILL NOT RECOMMEND JUST TO LOOK STUPID WITH NO FOOD,1,0,7.96 -- (hotfix/7.96),02,,
gp:AOqpTOHxfE4D19SY0NUmy_Q53klMim-yu08-MATj8mkYlvZ6AnLSTKdaCAWc9UMx_pEsA5a144LVwHuFJLfhJA,Deron Whitmore,https://lh3.googleusercontent.com/a-/AOh14GipbK9Oq2JcL6iU2w6i_W_Bo2Xmq5TH_iy67v9AIQ,Iys a scam it took 6 dollars out of my account and have not refuned or returned my money I have beem waiting 3 days for an email that never came .... Store lies about delivery,1,0,7.94,09,"Hi, we're sorry to hear that and we would love to take a look at the issue. Please reach out to our customer support team at +18775851085.",09
gp:AOqpTOEeS6l9R7jWHpe6iGa0e6pIi8TRlfvEGKgu5bjEOeN9R1EHhizyie6uBpfpw4s3yAtNx4iTi3oKZTL0Fw,Jacob Bangs,https://lh3.googleusercontent.com/a-/AOh14GiMxQUMGUdnXMJrs2BzbZGXvzzR-e34Hyq8xjJL,Currently 2968 in queue for customer support. What kind of garbage is this?,1,0,,05,,
gp:AOqpTOEpyoIEnpZE-n_oh83fOp_VfYaVRfL9oM4jtyopNogTQZBaAkc0vFdbuQq5NhS8iJkQtMsXKTCUN7V_xQ,Tanya Mendoza,https://lh3.googleusercontent.com/a-/AOh14GjWzwFACB-r9myXEfaHmIWD8_Srpk-EZ8wizmA5cPw,Worst service never got my food,1,0,7.98,01,,
gp:AOqpTOEpqN7iNNKUb15Gt3ubbioluUWh_9m-60PmblF75OyjRY_qdHQZBsX64TROA6l6d3rQf8fUIwDc0jx0ag,Sarah Sjulin,https://lh3.googleusercontent.com/-ZYF_x5gQAps/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmQtKX5NR_J0IfhpXVsQbH9RKCfMg/photo.jpg,Terrible experience everytime with grubhub,1,0,7.98,05,,
gp:AOqpTOG9ZXeFGn3b3RjVNO3Tr4kvu0e-1Z70FbuqP10-y-IX5_ANqbBzFSr9EjqIC4M4vcs7Fq8GSdjjRXdL-w,abbi kit,https://lh3.googleusercontent.com/a-/AOh14GihLt6oQ8paG71Ims7SbUSNKCARH8Au0tNyG-k62A,Where my food at?,1,0,7.98,04,,
gp:AOqpTOEH_whPhGKsKQfUaBjDczb3yX78-tq-hH_IZ8I-mixRyD0e4JflT4As4OW2PIPsSObKFIjMQMWH6H7zYw,Brandi Vining,https://lh3.googleusercontent.com/a-/AOh14GjvhyjrAr1T6YCAzF9Yk2XYyEinIV2GZqv7AWoeyw,Cancelled my order 30 mins after it was accepted and assigned to a driver with no reason given.,1,0,7.96 -- (hotfix/7.96),01,,
gp:AOqpTOHYrFUY0yxkS3RPdsJgWR4fXyNL7L9vmcKhP6ATMLBaOX0WovM9gjqwmPDW6b8MvDyZrHorQQMLywp7Ig,Steve Moore,https://lh3.googleusercontent.com/a-/AOh14GgsxisACVHdZSTKl7anbdoqCXWzqRmPO1Rut0ks,Stop price gouging restaurants,1,0,7.98,10,,
gp:AOqpTOErZe_F5TVirsRC-2GytZzl26vs-zHYnzlP3xE_zpJ5-OJkz7oWYzRtwkecjKz-jeP5pTZrBQrW8IouNw,karen evans,https://lh3.googleusercontent.com/-Hc1vpkpm8hQ/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmfocmJSfGU_JjanX3jrJiQ989ssg/photo.jpg,"My food was stolen twice, both drivers of Grubhub. Do not order from Grubhub.",1,0,7.96 -- (hotfix/7.96),02,,
gp:AOqpTOEMcDxS03Glqwx3xkNk5BxtUdkqu_Xc8uA8taT10KV18_INUiTrNF0eaUlpJhUZ8tx49W_B4lXqQ0PeIA,Brandy Bell,https://lh3.googleusercontent.com/a-/AOh14Gi6ZIHGyqKi1d8TLFOS4lyQ7sTL2WBSCalO6B_qEg,No places deliver to me,1,0,7.98,01,,
gp:AOqpTOGPL6hw4tj2_lC4G7FcIpU_vmz13yzKNkLjhdsZSqEMNmlnjeFGgGkOCQqYz4gXEV0FBRRKFaftqed3iA,Brian pulling,https://lh3.googleusercontent.com/-Hksg6kxjTck/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmiVKNLnSZSZYYwjsAHI1oscU0RPg/photo.jpg,Dont deliver to my work,1,0,7.98,02,,
gp:AOqpTOEbDdeAgdztvwaJElNrkq2gv1y3NJHqtSVinpwE9mAIspd6fHdNB1xQYmJKVLBWTPfLUcRPxfiK1iZXiw,KyloKian,https://lh3.googleusercontent.com/a-/AOh14Gi6V1TCYmwnL4lKRgLmvVLakPob-7WkadVpq4pSxw,Trash. App its self is already but it seems to be getting worse,1,1,7.96 -- (hotfix/7.96),03,,
gp:AOqpTOGYrGuDrjvsTeQ6VQtIt7KvMTJ0js5nQGQVBh0PODqlKKpLM4LYddYpReC0G7cBaIpNR87DJB1OLtApOg,Ian Stall,https://lh3.googleusercontent.com/a-/AOh14Giu9E_RoEmGMkaPu7ehsYZ1XNC5TmqNcLsAq7jk6A,"All respect to the hard working people who actually deliver the food but in the 6 times I've ordered from GrubHub I have never received the food. Between restaurants that are closed, inability to communicate with drivers and zero tracking why on Earth would you use them? If you're a business, stay aeay,. If you're a driver, prepared to be yelled at by jerks. If you're a customer, expect your order to be canceled 30 minutes after it should be delivered.",1,14,7.29,05,,
gp:AOqpTOEZ0fj_JDEbeHqeEDsdHQWhAlt6VdrXLh-7a9Q5XpulExNopFyJP4JXNx3WR_TrmMSMVDgFO-rLb39aXw,Kimber Homolka,https://lh3.googleusercontent.com/a-/AOh14GjifwRtz-j-ANXPC8euxKjWgmlHHXDcm2sCrkkNMg,"The first order I put in, the ETA changed a total of 4 times from 9:05 up to 11:45. I called the restaurant and they told me the food was made and was sitting for a good 20 minutes. The driver never showed to pick it up. I ended up just canceling the order. The second time the ETA only changed once but about 30 minutes after I placed the order i got an email saying my order was canceled. No explanation. I justed deleted the app. Getting my food 1/3 times isn't worth the headache.",1,0,,05,,
gp:AOqpTOGJIMGAc-Uu6--7eqb-6QPrj5ITLC2ZAvguFi6jHziWEa8PRdJDfIPoCskSoxuDaYBzBYtU3_0eUqA9mg,Hannah Tomlinson,https://lh3.googleusercontent.com/a-/AOh14GgqbBdnMCWhWF7olVDV74-Mt3G5X7hZ-gEGBRGs,Worst thing in the whole wide world.. My mom bought red lobster for my grandma for mother's day and it never showed up!!!!!!!!!! We don't live near her so that is all we can do. She lives by her self and is sad and miss everyone. And all they did was give us our money back they didn't even try. My grandma was expecting food and now she has to try some else. What is wrong with you people 😡 they didn't even try to keep us as customer.,1,1,,09,,
gp:AOqpTOE2n0vTROA1uRwuyv4SjaYHtqmNaDjbU_eFuLGivql6MJBjZx1Cj5Q0g7Tu7VgfhQv5Uigln4wc9AzDIA,Kasey Summers,https://lh3.googleusercontent.com/-am073F_U9_0/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnxmE4UQGOgG9R5Tx5yTvMGrx9CmQ/photo.jpg,Ordered food. Accidentally sent it to the wrong address. There was a 10 min wait for customer service and 3000 people waiting in line to chat. I called the restaurant and explained the situation they said no problem. When it updated and said it was on the way I messaged the driver and explained my situation. They said they could only deliver to address (even tho I'm calling from number associated with my account.) Meanwhile it says it was delivered at 7:54pm. NOT DELIVERED!! DRIVER WONT ANSWER,1,0,,05,,
gp:AOqpTOHcUHF_hz6-J6LP5ucJzH1DNTvS-UBNuqarV_PhloyZ0rwQWHfie4o6hgIT_DCxKc-t2bpx97qdqPsGNw,Melissa Peterson,https://lh3.googleusercontent.com/-gZYgzM9ZAv0/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmTL5f8fjsuFxmjQUiYvpeN37VGdw/photo.jpg,"Ordered delivery the other day. Today I used the ""reorder same order"" option and they changed it to pickup. Why would you change any aspect of an order if I'm saying I want it exactly the same? I immediately called customer service and the girl said there's nothing they would do about it. So if I was unable to drive, I would've spent money on food that I can't actually have. Instead I had to drive 20 minutes there and back after it had been sitting so I got cold food and grubhub does nothing. 🙄",1,0,,01,,
gp:AOqpTOFKYdnW3Aw-CI6yt9PC0eB4EkKYrKhrhKXpikqYzv4Z29NAyu7B6rH8aqvgb0A7bLc7SdMzCrBycr4RXg,Tristan Hembree,https://lh3.googleusercontent.com/-dzqKvvUomdo/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclyWeLV8NW9W_EKX9NlNeT3wDqzcQ/photo.jpg,Was home sick on Thanksgiving and ordered food out since it was my only option and the delivery driver straight up just didnt pick up my food. I called several times over 4 hours and all they said was 'the drivers not responding but GPS shows he's right around the corner'. FOR 4 HOURS?!? If he's been 'right around the corner' unresponsive for 4 HOURS then CALL THE COPS because he's hurt or dead and then ask them to drop my food off on their way back. Really though... this happens often with GH.,1,0,7.63,06,,
gp:AOqpTOFcsVQCHQ3xvR2unmoQBTV_j5sP8MrViEi1bUDuvaHdZsBVcp6hnSsCKEinMNk8lcwysEplbYASgXYGaw,A Garcia,https://lh3.googleusercontent.com/-xPf6fJtB0_o/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckvhdWfyhsSyn6vTm7hbuXQj_x6Og/photo.jpg,"There was no place to select delivery vs to go so I ended up unknowingly ordering to go and waiting around for my food forever. I was also charged a 20% tip for the delivery when I was picking up. One screen would say my order was pick up and another said ""picked up at 5:12pm"". Eventually I called the restaurant and they said my order was ready and waiting for me to pick it up. Why would anyone use an app to order for themselves to pickup instead of calling the restaurant directly?",1,0,,01,,
gp:AOqpTOHQSd9jM8IpebDaI0ejuz5yzouwcBlUEKpd9YG7QrYF-vnv9ixCwKJ4vP_O1jCECPk34GzPNHgxs8I-sw,RobotWithPants,https://lh3.googleusercontent.com/a-/AOh14GhzADt-ATP2BSJrgmaIyUspoQ6pg1APzX7D4OQyog,Only one restraunt,1,0,7.98,02,,
gp:AOqpTOFvr9wE8fdM5PyQDtUm7J_iI0mCBN7AqJhESaWXBJS2cuQwFXEt8Wzw78Q8QXX7zz9kC_PCgddzlwBoTw,Brittany Haley,https://lh3.googleusercontent.com/-Bu7TlaRA2i8/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucn6MnRKuVNVZIN2vleVUQ19QVtW0w/photo.jpg,"GrubHub is the WORST. They charge more than the restaurant and delay food deliveries unreasonably. For instance, placed an order for wings at 9:12pm with expected deliver 1 hour later. The app now says it will be another hour. Tracking the order makes it look like the delay is on the restaurant so I called to see what is going on. They have my order ready and just waiting on a driver! This is why food shows up cold.",1,0,,02,,
gp:AOqpTOGyVqY84LRODaJiVh_4xJ7sjkCNcR4z5HdtqaRNf4QlWAIp-FWFK4p7rc2Xos4Cj-CGvhoDaRXYMbiIVA,Branden Ryan,https://lh3.googleusercontent.com/-l-LYaj8cOnA/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnvYG62T8YqEPu7JeVkL5HSRcDrEg/photo.jpg,Really not worth it. Just call the restaurant.,1,0,7.96 -- (hotfix/7.96),04,,
gp:AOqpTOFhbcYBrB5Lv6VOM2HDV4-8qOKZRLCp-VZRvWDIYpMlovFR6VI2qLyL6KFSSUJaSRFxQY85nvt4pl8kNw,Christopher Zannoni,https://lh3.googleusercontent.com/-6gTaoFoUums/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmw71tu86nt3gTExnXIh2XYrgiplA/photo.jpg,"Food was 1.5 hours late, when I asked why it was late, driver was rude. On top of all that I did not receive an item on my order. Tried to contact Grubhub and they where unwilling to give me compensation for my issues. Many of my friends have had similar experiences with Grubhub and they do not use it anymore. Looks like that is the same for me now. You would think a large company would be willing to pay for a few burgers to keep customers but I guess they do not care.",1,0,,03,,
gp:AOqpTOHkEl75JJyvBt_vZz1r03iRLVmm_gDs_-fsUIOpgumH9HhPqdJqRwVGmE7lv0923ObPBVkRBLzhoQ0Ikw,Hollylynn Sommers'Bradshaw,https://lh3.googleusercontent.com/-R_TUwm2LZaU/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucl_xLYfGrOY-Htn5u4niBXa4SyiDw/photo.jpg,"I wish there was a negative rating star.. This was the worst experience I've had with any fast food order I've ever had. From the food to the delivery. The food was cold. Ice cold. I asked that the food was left on the porch. He stood at the door and I was forced to pay a $5 tip. I'm so angry right now. By the time I got it, the time was 8:18. 1 hour and 10 minutes later than expected. I had called to complain about this end. The worst food I've ever seen.. much less put in my mouth.",1,0,,08,Please accept our sincere apologies. Can you please update the order details here or contact us at +18775851085 so that we can have a look into this right away?,09
gp:AOqpTOGSvqL-egnCQwdkGZ4Pc-IXUzpVrcHkFUBhKETlooLVKLuZvOc0ONMu3OqJ7QGNSIyVaZJftcwO6r8WWQ,Joseph Hinton,https://lh3.googleusercontent.com/-GCdE1vZt2Zw/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclSzYCy-VCivwWjBKb9BcbrhW8G6w/photo.jpg,"If I could give it zero stars I would! Placed an order at 8:04pm. Called restaurant at 9pm, they stated order was cold waiting on driver. Called again at 9:50pm. They stated they're still waiting on driver. Finally got through to grub hubs international bs customer service. ""Wendy"" an obviously non US call center rep fought to both understand and convey my conversation to her boss and put me on hold for over 5 minutes twice! After she came back on, i immediately received several updates via te",1,0,,08,Oh no! We sincerely apologize for the troubles you've had with your order. Please contact us at +18775851085.,09
gp:AOqpTOF3XifmIOq6Y91VFUGufXKpZIhzJ7f-NK5NdnFs_SQ8Mxch0AHLedUU3JnUiYirGdVaEPwaKYXRFE21mg,Jazmin Niclomte,https://lh3.googleusercontent.com/a-/AOh14Ghf3VBpOyi40Oyiwo_A6Zqbx4EvnDazeDWxRO4m,"Mad at myself for giving them another chance to take advantage of me so please heed my warning. The promo codes they send are scams 50% of the time so good luck figuring that out. They will tentatively subtract the amount of the promo then after your order processes the delivery fee changes to a higher price! Screen shot everything if you choose to use this service, but why would you want to have to do this?? I'm uninstalling the app and going to uber eats/door dash",1,0,,06,,
gp:AOqpTOFO7kmVz0N_N-LX1LIb5q0cB4ynd_VIP7OxdHLdhMEOf-Lb6p5B4BXFRblu3yD1XSjzK07jXpf3_ewb2Q,E.A. Staley,https://lh3.googleusercontent.com/-ucl6kGGGi0A/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnQJRITj65HEVKNO3eOVz-djdur_A/photo.jpg,"The company uses deceptive practices (such as co-advertising ""free delivery"" for specific restaurants & order amounts, then adds on ""service fees""), the delivery is not required to be punctual nor do they offer protective equipment to the drivers for health (such as gloves, masks, secure packaging) nor to keep the hot food hot, cold food cold (loke restaurant-specific delivery drivers and competitor food courier services use, such as insulated bags and boxes to maintain quality & safe temps).",1,0,,02,,
gp:AOqpTOH_ND_wl-VH0O820LmUlfiEDzgWvdzzPl9OgGY0y3wdxx2aL08-Rsa71xVhLMXEtZqhnKpX0n-BHz0_Dw,Ireland Cassidy,https://lh3.googleusercontent.com/a-/AOh14Gj2IeMDKQpzKBWgKj5vEzH7VYvqZoRd4ehfdSDf9R4,An hour and 40 minutes for Wendys!?,1,0,7.96 -- (hotfix/7.96),02,,
gp:AOqpTOFDgYuHPJNOp5FQXnoJyijUrPFxMu2KR0HuPuweinjpuoMCdKiWk12KTIHjcQgaT0DNXdQCa5oFgx9Ekw,Gwendolyn Lochlainn,https://lh3.googleusercontent.com/a-/AOh14Gg0WAnZh71xVKPwyppOehEHDmK7o_YC5_ex9qgazQ,I used to enjoy getting food from here and then everything went to hell. Every time I order now regardless of the time it gets canceled or the delivery person never picks up the food thus canceling my order. I would rate this 1/2 star if possible seeing how my last order from here will have a 20% discount. Had grubhub actually refunded the cost of my meal and gave me the discount I might give them three stars instead seeing how when I do get my food it's always late. Fix this please.,1,0,,04,,
gp:AOqpTOEOOsAIdbelaTI-IC_L-QGEufox34eSsT8z2RVTiYcwe0nn2-CRKhJ8ugAG6-rYb42YgzQ7L-DyOUSBcw,Cannatier,https://lh3.googleusercontent.com/a-/AOh14GgMyCFgxiglEmT_Knbxd9xkeMOjrO0kMuV5LsM2,"I will not be using this app again. First You're charged for a delivery fee that does not go to the driver... then I have to tip the driver with no options under 20%. Then after all that, they still charge more and called it a donation? Wow. I paid for the price of two sandwiches but order only contains one.",1,0,,05,,
gp:AOqpTOH4x-3sbNpUEiBVFO6_XkLrV3woRO7iHCRjG_8_kGigWnkQjBZb2edgUYoDNA2EqqRI3alqIAoD5qokjw,Bria J,https://lh3.googleusercontent.com/a-/AOh14GinlV6MVmN10k5-mvw5XPoOVQHfvAv-HHnDMgF8,"Drivers are rude, food takes and hour and up to actually get to your house, then it's either cold, or wrong or even missing something. The only good experience I had was the many nice people I talked to on customer service every time I had a problem which was everytime I used grubhub. 10/10 would not recommend.",1,1,,06,,
gp:AOqpTOG1ZOuw86DI4i9O3TmcyalXwd6sXBqlal2MW5VzHJ0Gvm8xDZvPBqBNCRlY17s6TwIVgnkLeB6zlzkJVQ,outlaw bear,https://lh3.googleusercontent.com/a-/AOh14Gje4ltjNSGyxa5T8WdGLYMBxMcFRQgLGjw4_YbCXg,"Grubhub is Robbery, they take more than 50% from restaurants on every order! This app will hurt the restaurant that you are trying to support. Grubhub is evil and you should call in and go pick up your food, especially in these dire times, for a 3rd party app to do this to its customers is terrible",1,0,7.50 -- (hotfix/7.50-Yggdrasil),03,,
gp:AOqpTOGLukL57E7UwZMpGBCSm26ig8U4bsKxnpxM6ofEfeuZPZEiu8DRZlG3SoSIjnYH8Ky9V8C9lSZPgw-acQ,John Ratajczak,https://lh3.googleusercontent.com/a-/AOh14GjSVq36mn3PAWP0_aMLKu-76A9E5rHvvg1COHPFjg,My food never shows up. I finally had the last straw 5 minutes ago. Made me wait 1.5 hours just to tell me the driver cancelled my order and it won't be showing up. They're crooks. I'm so over all these delivery apps. They just higher people from the stupid convention. It's like a monkey banging a football. TERRIBLEEEEEEE,1,0,,08,,
gp:AOqpTOFOyTnhX4aNvxFYtZ6IH46___SUsuTfoRHJmBoo8YzovB-aAY59rLjpfaysKJe8lAt_6V2Yixun0pz_kw,Mattie Aguirre,https://lh3.googleusercontent.com/a-/AOh14GhBhySQw7Yft7K-UWaX2hAtC1IkUPqnnRvVopE_zQ,"Poor customer service... ordered from a restaurant that didnt even deliver they said they would refund me and call me back and its been over a month and they haven't resolved the issue. It's not about the money its about the service, doordash works for me now.",1,0,7.22.1,06,,
gp:AOqpTOFrkHWilUqnkoCRdgliR3H9QdQeSMFUsfRflpECuSLJJyjCXPtuQKeqDUN7Pz1CPc57Whf7inA3T1MZYw,F Lindsey,https://lh3.googleusercontent.com/-UFe9ofj7K6U/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnIdYDPmYd3SvDF8g0srwUn9-yQ1A/photo.jpg,"Used the app for a while. Learned that they have done little to nothing to help the businesses that deliver through them. During a pandemic, they are showing record profits from local businesses fighting to keep their doors open. Shame on these slimeballs.",1,0,7.27,08,,
gp:AOqpTOFrffvHwQDQB7MQE2er6lw7A1Kn9RQgyv7UlG_sst5pcNjBH9A_gjTVvjshZRwKOQG--cbRpkuyf3SXTw,Travis Uysaloglu,https://lh3.googleusercontent.com/a-/AOh14GgfGhbqQH-Y4Crw4oWSiSYgyRSW9qPVD3d3qIi9Mw,Had my order pushed back 4 times. Couldn't get a hold of grubhub customer service or the restaurant after 2 hours. We wanted to cancel the order as we had already eaten by the time the food showed up. Uninstalled the app and will be using a different service from now on.,1,0,7.14.1,05,,
gp:AOqpTOE9lmvl4PsdMj7_cpkcrKtPKS0eM3XakiXP95fyigi1LRmqAdQjjohuhryH2zxyr3qtIUjiF2Woh2UGrw,James Hunt,https://lh3.googleusercontent.com/-efy8TPHAEe4/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmAU9aIBsevgF8c1qBv6ptVIZagYg/photo.jpg,Rating nag screens are an automatic 1 star.,1,0,7.96 -- (hotfix/7.96),01,,
gp:AOqpTOGCQIdxmZLnModYdx4FJmUQy4d--5CaOxgQGD-wKuZEZYI8ryBWf7ChXCGrKWsvfGuvdI54otrRxjW9nw,James Danny103,https://lh3.googleusercontent.com/a-/AOh14GgwDXpVvjO3FiGgMPxVBfDXVXKCANkeLbANrCaYWQ,Forgot half my order all the drinks and driver droppes it on steps not even inside porch where thw mailboxes and waiting area are door was cracked for him and is .a unlocked door anyway.. No call or pick up wheb i called ... Wow i would have been a regular customer i spend 300 a week on takeout easy between my house mates and me and my wife,1,0,7.78,07,,
gp:AOqpTOGUUpeTAdq18YGTGpyqBhOu-LIrAQiy3C4v9BHN-yXVxpJs5kowHMZQL8ctNFpL_4fSsNFNFmkj8JdXkA,Jesse Canales,https://lh3.googleusercontent.com/-x6w5FB-5hiY/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmM3B5jIMZfzu1Gl33-sGHRZVgvsA/photo.jpg,5 dollar delivery plus tip? Eat a dick lol,1,0,7.96 -- (hotfix/7.96),02,,
gp:AOqpTOG2hKRRRX0xJbzGnI430yco5kxe7iMxOO0xw5-WAqk0Lb5LfYXXan1yzoGzzVZC4rvBdRI3CxeJaXCjjQ,Deborah Porter,https://lh3.googleusercontent.com/a-/AOh14GgG_l4dd69847rIMx79ym2Np73TfdaxqfCBp5VdY9I,Delivery service has been a wait of over 45 minutes both times I tried service. Sad thing is some websites are linked to this for delivery. Have to find other way to order from those restaurants.,1,0,,03,,
